bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,constant
-0.07262646984451737,0.08750082400687864,0.32561723328945036,0.0,0.0017996618038719468,0.14350543644286104,0.11735770088694204,0.06272195749289998,0.3121135667837029,0.09060548874762742,1.5661876887072545e-5,-0.1981096394863223,0.023358567236353503,0.2040932952384379,-0.040723934195731504,0.05326564941307818,-0.012925573996091181,0.0009503577500133975
-0.014860392772880596,0.008831684126814234,0.12018476541469113,0.02603275063065396,-0.002621098972457122,0.06292305823970687,0.09263326543243826,0.03055463530008281,0.11629836705922753,0.10137282125095039,7.93968201617156e-5,0.0,0.020588240128609103,0.17867263988242735,0.01819915543976063,0.0375245026513406,0.01624422518961656,-0.27681803030564667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7626842806774302
-0.016259493069566606,0.011006510795459966,0.11630254404354883,0.025817726036923408,0.0,0.06231371119951886,0.0936284722699993,0.030944908591047465,0.11961331128575417,0.10091534548748098,0.0010379098002117732,0.0,0.020390000627195252,0.18085843880359165,0.017924398630580422,0.03540674214391213,0.016267720303067532,-0.2720367793549173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8876444560217693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749625213832718
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8003263906602669
-0.01093491391336904,0.01189955492111728,0.11111641788260326,0.025173541012083907,-0.0001151513703370656,0.06206496724614475,0.09364674363345883,0.030033110302245602,0.14109671191788917,0.09718467626803982,0.0011038316477993226,0.0,0.020362919229279935,0.18457185872884643,0.016234040764889875,0.028128414451566563,0.017015970790798366,-0.2672640968257808
-0.05773946724870404,0.07688340034200256,0.3343492771182483,0.0,-0.03435818453108924,0.2049601394334048,0.11246425633916199,0.06844846771792915,0.3069087626447345,0.1657444971231707,1.5410158083605678e-5,-0.1542366293941014,0.024655855805474282,-0.11277654479504706,-0.1471512488422918,0.06041231568967512,-0.01219330069229788,0.24995892486432303
-0.04290659143484485,0.06841239064055142,0.3502059185020123,0.0,-0.0771920545675189,0.2114465236144531,0.11284891281404905,0.0761884399857864,0.2829646507915485,0.20976809223502785,0.0,-0.09806100905469549,0.03570769876572286,0.26703565857110495,-0.19618342839099437,0.08706712457709775,-0.0125507784296258,0.17312722932766555
-0.08633890878437113,0.021313741610686936,0.3029836711157666,0.0,-0.11067811948161276,0.18360720713858475,0.060208744133168644,0.05186317586457356,0.2978785620145403,0.4490522046688477,3.885712808585128e-5,-0.06396877986392527,0.016963436603445233,0.3843204569626887,0.04800412174192726,0.25911248863054476,0.0,0.49837697429817074
0.0,0.0,0.10991129330870728,0.0,-0.045858054973301136,0.0,0.06706932314636099,0.06292714291506656,0.2589370316544928,0.24108246105784892,0.0,-0.05457980167249255,0.021864149831583527,0.34677160301376875,0.047623043923045026,0.2975177636790811,0.0,0.33415647040705343
0.0,0.0,0.02946542222231449,0.0,-0.015922215389832267,0.0,0.09236373724127049,0.08128036693561007,0.23200946609018275,0.1305865841159338,0.0,-0.045781117005620535,0.031460665253183556,0.3506622285218051,0.0,0.2567302516767617,0.0,0.11776079967663966
0.0,0.009568831285913168,0.14849827973538446,0.0,-0.06573075165320069,0.0,0.05965377794386371,0.06075676565879812,0.18244945240666546,0.30532253405528503,6.9036654784352945e-6,-0.011919984938158936,0.029073178554087985,-0.4714632449574552,0.05771233947807144,0.27626364872341463,0.0,1.0609150246186712
0.0,0.21557619379658025,0.4281180599338723,0.0,-0.12571012169235282,0.17646377009874564,0.060798703114844616,0.11914279233993638,0.47862819919073346,0.4581932504670009,0.0,-0.08532788724892115,0.10250623293142873,0.48858404841400455,0.0,0.34694977923614356,0.0,-0.5740917586952798
0.0,0.0,0.0,0.0,0.0,0.0,0.018127871840843166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461098164464127
0.0,0.2588103161822908,0.4199278466909653,0.0,-0.11444389366857177,0.17551053119054713,0.06311604242256688,0.0993434438307477,0.4806370640331803,0.4474068761677218,0.0,-0.11641226858277637,0.11830164647334629,0.5066238169413655,0.0,0.34552377757893643,0.0,-0.6109494623640733
0.0,0.008511582176653125,0.26059590471043104,0.010244820620869004,-0.04847930084111913,0.20255372691546142,0.1224161905887313,0.0407519249150385,0.17684842258849384,0.1287467773964557,1.1094877496337771e-5,0.0,0.006090909573779085,0.0,-0.14799595985422503,0.0555714042558136,0.0,0.20993539102023173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5479540754491478
0.0,0.017277276672825477,0.25793962076575117,0.011770471899494392,-0.045533619502849496,0.20151724355084427,0.1207104306475208,0.05309013004350399,0.19861078670286494,0.12330176590753687,8.55789171121933e-5,0.01726697587238855,0.011846678646837971,0.0,-0.1652958638517808,0.048155779934992884,0.0,0.207080025285153
-0.013287989815597404,0.0,0.16814776882111815,0.0,-0.06445598159713846,0.1819124978590221,0.162312145083315,0.038307934444955415,0.17704911998820003,0.18395378027744605,0.0,0.0,0.016873947876902374,-0.46908559048781995,-0.03736998410385205,0.06812501553900156,0.0,0.5347205818350673
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5718816000748501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.527388370084027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6063771762436678
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4165002383599169
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.599414539425607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6707745748456289
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55637197837861
0.0,0.0014769504791081688,0.1791133625403608,0.0,-0.05755281360039927,0.18122490822642173,0.16115005497552704,0.04088293713434299,0.2086218791967509,0.16496900571102757,2.3745656652586233e-5,0.0,0.021283751247224075,-0.4547117066406232,-0.032598945146841946,0.054999753352098654,0.0,0.5049511023727233
0.0,0.0,0.1866333319332996,0.0,-0.049518515167132494,0.17963135432820743,0.16552805814715577,0.03891100027430676,0.203996314857149,0.15915019034726383,0.0,0.0,0.021043942885392703,-0.4584709087999326,0.0,0.05249483088316233,0.0,0.5242375003928696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20731296082954542
