bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,constant
-0.07262646984451737,0.08750082400687864,0.32561723328945036,0.0,0.0017996618038719468,0.14350543644286104,0.11735770088694204,0.06272195749289998,0.3121135667837029,0.09060548874762742,1.5661876887072545e-5,-0.1981096394863223,0.023358567236353503,0.2040932952384379,-0.040723934195731504,0.05326564941307818,-0.012925573996091181,0.0009503577500133975
-0.014053284126862988,0.00933718378934727,0.11474840406351179,0.02620590965714044,-0.0016451146005748488,0.06383886642153114,0.0913984200664848,0.030144282979836762,0.11655746171347209,0.10422696224978531,0.0005263746540108137,0.0,0.020854134590200645,0.1753554409219869,0.019016214911455432,0.03640656399792172,0.016551261930229606,-0.2827448792475842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8921717356850676
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9756540653980355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.810326314397844
-0.008888798388493048,0.010960574759880767,0.10969895691140005,0.025500774124821216,-0.004086779633360962,0.06365493411151774,0.09153688203932302,0.02886862363952035,0.1363865983707199,0.1020244585786747,6.966644257848213e-5,0.0,0.020782183861404617,0.1789951324639602,0.017881774696230073,0.029598695651811485,0.017149793167623478,-0.2785659242635937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7657064444646635
-0.010131324056379176,0.012659136798182044,0.10590526472679575,0.02529022401130414,0.0,0.06301788752464997,0.0925009679973538,0.029451182972491503,0.14086345263473976,0.1002924810675277,0.0012137066348044297,0.0,0.02060661729240409,0.1813331845232892,0.017506620061498383,0.027136190212199703,0.017273521409199688,-0.27331274937849004
-0.05752454828428604,0.07689366679157383,0.3342038896417148,0.0,-0.03341033434601217,0.2049774519459517,0.11320754917489778,0.0675031836352821,0.30645614063915294,0.16469559899746292,1.858277354761932e-5,-0.15516611299755706,0.024748704986223134,-0.10961009238186616,-0.14456747326307712,0.06007135566615961,-0.012439710862716896,0.24730577162604228
-0.04303004305784472,0.06977784268324941,0.3517254241828553,0.0,-0.07764420655331482,0.21085454618006866,0.11470408402046045,0.07488006877641012,0.2821766342385426,0.20891844991445271,3.268685750593047e-5,-0.09655187263354971,0.037243696427150065,0.29088446134405055,-0.19265804465264583,0.0835584997383649,-0.01475134806045845,0.17011511131334678
-0.08389976404425223,0.022977544384125182,0.30142678880831303,0.0,-0.11506529592130682,0.18321314319684273,0.061300005735000385,0.05143521739176711,0.29727867539919833,0.44895653539659136,4.4385716095986175e-5,-0.05702887277976869,0.018172683486679005,0.4203822288940438,0.04420958168647303,0.2597460356117451,0.0,0.49272994874989795
0.0,0.0,0.07870245870800154,0.0,-0.04605831324959988,0.0,0.05748338718548768,0.06302925992815547,0.24205617668085375,0.24952508800668688,0.0,-0.04540771218007656,0.02395604831166994,0.37834807594073044,0.02510679560653526,0.2896121077173536,0.0,0.28925334124689717
0.0,0.21296421678216423,0.40470447642328716,0.0,-0.15239021351731688,0.17006415458243934,0.07794759873988498,0.1227677259326701,0.43550512954181975,0.44468440534156767,0.0,-0.08261971785776678,0.0877848501182668,0.5381274530668259,0.0,0.35619091492219734,0.0,-0.3998426392558504
0.0,0.00640121451068309,0.26559186045563976,0.006378497410392079,-0.05053640568399565,0.20172269825767178,0.12360575311083556,0.03721940751346515,0.1769323718792169,0.13063207891516795,4.489711911412987e-6,0.0,0.008633719392839764,0.0,-0.145904338978507,0.050409332593163284,0.0,0.20871227869094855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5832537670579477
0.0,0.01466151004485267,0.2630057830667975,0.007086774574632832,-0.04429041532715056,0.20074940836082497,0.12139716366803727,0.05154678994584441,0.19881169474463842,0.12384772444853209,5.9102517769817477e-5,0.010286200033030247,0.013494299650138677,0.0,-0.16057252996491272,0.04503783379620248,0.0,0.20621116374994308
-0.015442786510658434,0.0,0.17555093553820023,0.0,-0.06362800653303502,0.1836740851923305,0.15409607267200462,0.041829864503007894,0.17494054478660406,0.18284788282619502,0.0,0.0,0.018829809772330116,-0.5602656732774972,-0.04366224354191384,0.06611985618782834,0.0,0.6573712237051914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6345968844910718
-0.009634206548735294,0.0,0.1762346393235432,0.0,-0.06297304278974603,0.18364875507485665,0.1532241002846399,0.042873750572863446,0.18646749161026147,0.17894273194697025,1.8704069230950283e-5,0.0,0.020442036929682474,-0.5562604572323459,-0.042695619841108305,0.06180946549477938,0.0,0.6492772898539119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.578785728222514
-0.011563017340788262,0.0,0.17853867455588285,0.0,-0.053543175604453506,0.18303298950634306,0.15383878470415333,0.04253228518184332,0.19123332425725617,0.16960547331620537,2.7682923373641475e-5,0.0,0.01995260901213734,-0.5612431355911766,-0.04446082143336217,0.0591531382918696,0.0,0.6589888530370156
